x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
179.99999999999994,9.938025428571427,0.0004727900938730963,21847.952582749753,-23521.23422679606,32102.671097743314,1402136.3577251825,293.2080515438313
185.0,9.938025428571427,0.0003838397638975104,28763.87462065292,-60856.70815362457,67311.9559252892,1931149.327975248,293.205448528306
189.99999999999994,9.938025428571427,0.000348185523807454,39188.83777633222,-167365.01113400207,171891.86123299823,4219868.95675041,293.20348151523575
194.99999999999997,9.938025428571427,0.0003269537022635704,70782.15095673144,-418379.6060991109,424324.8846034236,9907166.9412859,293.20194806782115
199.99999999999994,9.938025428571427,0.0003086004571208807,151568.80656943526,-911134.3712330548,923655.2092459269,21068706.717842683,293.2005841904419
205.0,9.938025428571427,0.00028890997249016604,348768.92462069064,-1711336.7105370965,1746514.5575153397,39446080.71360389,293.19914404159215
209.99999999999994,9.938025428571427,0.00026275963806217514,475346.3822443312,-2221709.8517951802,2271992.264220223,50787700.444413796,293.19746003790283
214.99999999999997,9.938025428571427,0.00024137533426573293,381986.4276762909,-2221176.3251619297,2253783.019367381,49976870.50803643,293.19547213413125
219.99999999999994,9.938025428571427,0.00022456099529454606,307572.81921934354,-2179414.399754999,2201010.7144178054,47663855.151272215,293.19321443827937
225.0,9.938025428571427,0.00021061805234379857,269416.71036213875,-2093090.9320717237,2110358.977459341,43818501.857244745,293.19076792612054
229.99999999999994,9.938025428571427,0.0001976193242583322,262029.43398308358,-1983940.8911388165,2001169.8787974438,39401501.0734492,293.18821670902116
234.99999999999997,9.938025428571427,0.00018441510894549022,270014.6178674171,-1849679.0517051695,1869283.4156914307,34379151.87514287,293.1856284443627
239.99999999999994,9.938025428571427,0.00017061786247159048,282110.7157246789,-1675836.474278512,1699415.8833107697,28414773.50994053,293.1830646443901
245.0,9.938025428571427,0.00015620403737302233,287445.9620487275,-1468836.725646429,1496698.5360137965,22040097.957598995,293.18059736088225
250.0,9.938025428571427,0.00014187326626671773,253176.13029938136,-1177666.1795154226,1204572.8634365879,15508462.227287238,293.17830332894704
