artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,status,threshold_factor,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,68.484,3,0.654,547.301314,-0.06776219981500975,0.8095963357960019,0.7418341359809921,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,68.484,4,0.654,547.301314,-0.06776219981500975,0.8095963357960019,0.7418341359809921,decreasing,2,151,2,review,0.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_participation_increase,1.0,-0.4910492865763156,0.4910492865763156,0.0,decreasing,C,68.484,2,0.654,547.301314,-0.004283108611043085,0.8095963357960019,0.8053132271849588,decreasing,2,151,2,review,0.75,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,68.484,3,0.654,547.301314,-0.004283108611043085,0.8095963357960019,0.8053132271849588,decreasing,2,151,2,review,0.75,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_participation_increase,1.0,-0.14235993528557309,0.14235993528557309,0.0,decreasing,C,68.484,4,0.654,547.301314,-0.004283108611043085,0.8095963357960019,0.8053132271849588,decreasing,2,151,2,review,0.75,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_d1_decrease,1.0,0.8673021843249057,0.500169211726854,1.3674713960517597,increasing,C,68.484,2,0.654,547.301314,0.011284429416682173,0.8300380108274588,0.8413224402441409,increasing,2,151,2,review,1.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_d1_decrease,1.0,1.1814232183801239,0.18604817767163576,1.3674713960517597,increasing,C,68.484,3,0.654,547.301314,0.011284429416682173,0.8300380108274588,0.8413224402441409,increasing,2,151,2,review,1.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_d1_decrease,1.0,0.8619973235279027,0.500169211726854,1.3621665352547567,increasing,C,68.484,2,0.654,547.301314,0.043001669926361896,0.8300380108274588,0.8730396807538207,increasing,2,151,2,review,1.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_d1_decrease,1.0,0.7832692858815835,0.18604817767163576,0.9693174635532192,increasing,C,68.484,3,0.654,547.301314,0.043001669926361896,0.8300380108274588,0.8730396807538207,increasing,2,151,2,review,1.25,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_d1_decrease,1.0,0.7614921115940831,0.7211949945972544,1.4826871061913376,increasing,C,68.484,2,0.654,547.301314,0.02983287231203602,0.8622810120784774,0.8921138843905134,increasing,2,151,2,review,1.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_d1_decrease,1.0,0.16121288107565623,0.6771681162251576,0.8383809973008138,increasing,C,68.484,3,0.654,547.301314,0.02983287231203602,0.8622810120784774,0.8921138843905134,increasing,2,151,2,review,1.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_d1_decrease,1.0,0.4230891431693485,0.0,0.4230891431693485,increasing,C,68.484,4,0.654,547.301314,0.02983287231203602,0.8622810120784774,0.8921138843905134,increasing,2,151,2,review,1.5,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_d1_decrease,1.0,0.12315557391494658,0.6044794977109453,0.7276350716258919,increasing,C,68.484,2,0.654,547.301314,0.004429209327528105,0.9232766773521921,0.9277058866797202,increasing,2,151,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_d1_decrease,1.0,0.5347348676879035,0.0,0.5347348676879035,increasing,C,68.484,3,0.654,547.301314,0.004429209327528105,0.9232766773521921,0.9277058866797202,increasing,2,151,2,review,2.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax68.484-mu0.654-seed2,needs_d1_decrease,1.0,0.25216759089332175,0.0,0.25216759089332175,increasing,C,68.484,4,0.654,547.301314,0.004429209327528105,0.9232766773521921,0.9277058866797202,increasing,2,151,2,review,2.0,1,pass
