x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
40.0,4.969012714285714,0.0025248242682144005,150857.81852479317,-1278376.1257346142,1287246.518837127,604053132.3788848,293.1777039932373
44.99999999999999,4.969012714285714,0.0022944811395898663,107216.11297162215,-1182823.906660471,1187673.2248595497,503826003.09902316,293.1776339088075
49.99999999999999,4.969012714285714,0.0021435202451204516,70265.68393470069,-1133291.8924449862,1135468.0884200796,447471104.0323825,293.1777375706156
54.99999999999999,4.969012714285714,0.002051661902890639,43421.49340983603,-1106997.8055952848,1107849.0726099454,416077916.02788705,293.17795265661454
59.99999999999999,4.969012714285714,0.0019969509810028726,26620.32106756485,-1078832.0241908287,1079160.4041630793,393458181.53022164,293.1781950265651
65.0,4.969012714285714,0.0019621121177918486,17623.73583875718,-1032108.1705625275,1032258.6264143505,369366258.13504714,293.17838041807346
70.0,4.969012714285714,0.0019361230793373567,13320.763992873235,-968162.0633340963,968253.6979700561,341858649.66376674,293.17844335060033
75.0,4.969012714285714,0.001913748134703005,10494.282174181324,-901323.6486110429,901384.7399994489,314790485.9507966,293.1783518012427
80.0,4.969012714285714,0.001895639526865271,6030.988135876525,-848153.6262001569,848175.0682815256,293730256.6528896,293.17811675925645
84.99999999999999,4.969012714285714,0.001889229807493579,-2898.4435575651496,-824068.6335155658,824073.7307542743,284731153.7483617,293.1777908051039
89.99999999999999,4.969012714285714,0.0019077397221002714,-18187.070924182117,-842317.737603936,842514.0596043572,294099793.0430048,293.17745235690046
94.99999999999999,4.969012714285714,0.0019642585811468537,-39566.1914636439,-908601.8505163515,909462.9218767943,326576463.1138431,293.1771800192996
99.99999999999999,4.969012714285714,0.002063287501772724,-63258.725484613686,-1019219.2255835496,1021180.4425022388,383868916.9708396,293.17702543521784
104.99999999999999,4.969012714285714,0.002196117117669552,-82747.92769239434,-1167063.2008541177,1169993.0488362932,465006484.0580537,293.1769942203287
109.99999999999999,4.969012714285714,0.0023431690415648128,-92247.57076064277,-1340854.6715203137,1344024.1309028228,564743645.0596974,293.17704363397877
114.99999999999999,4.969012714285714,0.0024832724207434665,-89635.08578746341,-1506587.9247589784,1509252.007993924,665784722.159661,293.17710067776693
119.99999999999999,4.969012714285714,0.0026040323641340706,-77211.31016176408,-1596183.3658996783,1598049.7251311431,733482264.6790738,293.1770910940613
125.0,4.969012714285714,0.0027040803394341576,-59984.7031562709,-1538654.9294969435,1539823.7420815378,729754002.2555954,293.1769571215391
130.0,4.969012714285714,0.0027878552834480416,-42388.955093555895,-1316505.1022504473,1317187.347253755,641168769.18442,293.176655467264
135.0,4.969012714285714,0.0028600552169416506,-26822.06802846603,-987987.5536000527,988351.5717607478,492639383.4443438,293.17615212730425
140.0,4.969012714285714,0.0029225415007357435,-14446.467255542324,-650427.9229005327,650588.3362809903,331633467.0506479,293.17542898008696
145.0,4.969012714285714,0.002972757352483434,-6032.811692112399,-381674.51002126944,381722.1848634011,199054803.4286062,293.1744975264131
150.0,4.969012714285714,0.0030045997623472007,-1887.2490403523016,-209134.75733363727,209143.27250461502,111862333.03827934,293.17340975645754
155.0,4.969012714285714,0.003020813612660356,-1223.6162916688522,-118531.97454693969,118538.29012950032,65518256.24718991,293.17226347692343
