x_um,y_um,contact_factor,sigma_s_m,k_w_mk
400.0,34.783089000000004,0.060777994309378865,7017.021436628507,24.86223954475031
0.0,39.752101714285715,0.21303787312082303,22090.74943896148,37.04302984966584
5.0,39.752101714285715,0.31872615005289656,32553.88885523676,45.49809200423172
10.0,39.752101714285715,0.4175324886730839,42335.716378635305,53.40259909384671
15.0,39.752101714285715,0.48360759791143915,48877.152193232476,58.68860783291513
20.0,39.752101714285715,0.5010293258106323,50601.9032552526,60.08234606485058
25.0,39.752101714285715,0.4719128349990074,47719.37066490173,57.75302679992059
30.0,39.752101714285715,0.4148687954001348,42072.01074461335,53.18950363201078
35.0,39.752101714285715,0.35532373991813,36177.05025189487,48.4258991934504
40.0,39.752101714285715,0.31454753454548867,32140.20592000338,45.1638027636391
45.0,39.752101714285715,0.30361794775471557,31058.17682771684,44.28943582037725
50.0,39.752101714285715,0.32273213143854945,32950.48101241639,45.818570515083955
55.0,39.752101714285715,0.36252143045203195,36889.621614751166,49.00171443616256
60.0,39.752101714285715,0.40629790568870217,41223.49266318152,52.50383245509617
65.0,39.752101714285715,0.4351070739105024,44075.60031713974,54.808565912840194
70.0,39.752101714285715,0.4356375825419353,44128.120671651595,54.851006603354826
75.0,39.752101714285715,0.40707922208101915,41300.8429860209,52.56633776648153
80.0,39.752101714285715,0.3622358959016683,36861.35369426516,48.978871672133465
85.0,39.752101714285715,0.32151141132378197,32829.629721054414,45.72091290590256
90.0,39.752101714285715,0.30306431018371893,31003.366708188176,44.24514481469751
95.0,39.752101714285715,0.31491658405045436,32176.741820994983,45.19332672403635
100.0,39.752101714285715,0.35292478406235533,35939.553622173175,48.23398272498842
105.0,39.752101714285715,0.40425035091803796,41020.784740885756,52.34002807344304
110.0,39.752101714285715,0.45354360518337894,45900.816913154515,56.283488414670316
115.0,39.752101714285715,0.4890004490796942,49411.04445888972,59.120035926375536
120.0,39.752101714285715,0.5053195312019596,51026.633588994,60.42556249615677
125.0,39.752101714285715,0.5014808672852129,50646.60586123608,60.11846938281703
130.0,39.752101714285715,0.47582085865833834,48106.2650071755,58.06566869266707
135.0,39.752101714285715,0.4249388575819717,43068.9469006152,53.995108606557736
140.0,39.752101714285715,0.34915975853954817,35566.81609541527,47.932780683163855
145.0,39.752101714285715,0.2583577505805834,26577.417307477757,40.66862004644668
150.0,39.752101714285715,0.16999649197386713,17829.652705412846,33.59971935790937
155.0,39.752101714285715,0.09992480694687636,10892.55588774076,27.99398455575011
160.0,39.752101714285715,0.054567024705427465,6402.135445837319,24.365361976434198
165.0,39.752101714285715,0.03086716094864709,4055.848933916062,22.469372875891768
170.0,39.752101714285715,0.02222603746268807,3200.377708806119,21.778082997015044
175.0,39.752101714285715,0.02466318685132176,3441.6554982808543,21.97305494810574
180.0,39.752101714285715,0.039558235419694825,4916.265306549787,23.164658833575587
185.0,39.752101714285715,0.07256132835475826,8183.571507121068,25.804906268380662
190.0,39.752101714285715,0.12930015156207836,13800.715004645757,30.34401212496627
195.0,39.752101714285715,0.20910854911139157,21701.746362027767,36.72868392891132
200.0,39.752101714285715,0.30049466667627595,30748.97200095132,44.03957333410207
205.0,39.752101714285715,0.3836617901537111,38982.5172252174,50.69294321229689
210.0,39.752101714285715,0.4407156422633043,44630.84858406713,55.25725138106434
215.0,39.752101714285715,0.46553391456620297,47087.857542054095,57.24271316529624
220.0,39.752101714285715,0.46374124624406315,46910.38337816225,57.099299699525055
225.0,39.752101714285715,0.44338951093095236,44895.561582164286,55.47116087447619
230.0,39.752101714285715,0.4072481652922994,41317.568363937644,52.57985322338395
235.0,39.752101714285715,0.3548019163673881,36125.38972037142,48.38415330939105
240.0,39.752101714285715,0.2897985453801225,29690.05599263213,43.1838836304098
245.0,39.752101714285715,0.22315556690594002,23092.40112368806,37.8524453524752
250.0,39.752101714285715,0.1676658640962005,17598.920545523848,33.41326912769604
255.0,39.752101714285715,0.1304673070998068,13916.263402880873,30.437384567984545
260.0,39.752101714285715,0.11073276635165528,11962.543868813873,28.85862130813242
265.0,39.752101714285715,0.1041316576659237,11309.034108926446,28.330532613273895
270.0,39.752101714285715,0.10959782637432819,11850.18481105849,28.767826109946256
275.0,39.752101714285715,0.1325143260880617,14118.91828271811,30.60114608704494
280.0,39.752101714285715,0.18165660793941835,18984.004186002418,34.53252863515347
285.0,39.752101714285715,0.2620541940722439,26943.365213152145,40.96433552577951
290.0,39.752101714285715,0.3688293892058584,37514.10953137998,49.50635113646867
295.0,39.752101714285715,0.48664269890382345,49177.62719147852,58.93141591230587
300.0,39.752101714285715,0.5957292648815993,59977.19722327833,67.65834119052795
305.0,39.752101714285715,0.6803499117412687,68354.6412623856,74.4279929393015
310.0,39.752101714285715,0.7335858604294851,73625.00018251903,78.68686883435882
315.0,39.752101714285715,0.7565525935026288,75898.70675676025,80.52420748021031
320.0,39.752101714285715,0.7550250867955002,75747.48359275452,80.40200694364002
325.0,39.752101714285715,0.7361766215976125,73881.48553816364,78.894129727809
330.0,39.752101714285715,0.7057797141511013,70872.19170095903,76.46237713208811
335.0,39.752101714285715,0.6670046223201909,67033.45760969889,73.36036978561526
340.0,39.752101714285715,0.6224782864289751,62625.35035646853,69.798262914318
345.0,39.752101714285715,0.5770671985397058,58129.65265543087,66.16537588317647
350.0,39.752101714285715,0.5359744792301595,54061.47344378579,62.87795833841276
355.0,39.752101714285715,0.49869661045226044,50370.964434773785,59.89572883618084
360.0,39.752101714285715,0.4572011768397149,46262.91650713178,56.576094147177194
365.0,39.752101714285715,0.4031234691841705,40909.22344923288,52.24987753473364
370.0,39.752101714285715,0.33676680008071846,34339.91320799113,46.94134400645748
375.0,39.752101714285715,0.26736998436162546,27469.62845180092,41.38959874893004
380.0,39.752101714285715,0.2047835390106348,21273.570362052847,36.382683120850785
385.0,39.752101714285715,0.1525678175605132,16104.213938490808,32.20542540484106
390.0,39.752101714285715,0.10900629160644826,11791.622869038378,28.72050332851586
395.0,39.752101714285715,0.07229342556039836,8157.049130479438,25.78347404483187
400.0,39.752101714285715,0.042986984314712845,5255.711447156572,23.43895874517703
0.0,44.721114428571425,0.20987124809685462,21777.253561588608,36.789699847748366
5.0,44.721114428571425,0.3118545136528642,31873.596851633556,44.948361092229135
10.0,44.721114428571425,0.405225876779796,41117.361801199804,52.41807014238368
15.0,44.721114428571425,0.4653397233101085,47068.63260770074,57.22717786480868
20.0,44.721114428571425,0.4787038470011389,48391.680853112746,58.29630776009111
25.0,44.721114428571425,0.44999183376860696,45549.19154309209,55.999346701488555
30.0,44.721114428571425,0.39862998942407757,40464.36895298368,51.890399153926204
35.0,44.721114428571425,0.3478552728597802,35437.67201311824,47.82842182878241
40.0,44.721114428571425,0.3145661034719244,32142.044243720513,45.16528827775395
45.0,44.721114428571425,0.3060238801838642,31296.36413820256,44.481910414709134
50.0,44.721114428571425,0.32154606909012506,32833.060839922386,45.72368552721001
55.0,44.721114428571425,0.3537618396287202,36022.4221232433,48.30094717029762
60.0,44.721114428571425,0.38886902529049056,39498.03350375857,51.10952202323924
65.0,44.721114428571425,0.40999967618830396,41589.96794264209,52.799974095064314
70.0,44.721114428571425,0.40500522768404934,41095.51754072089,52.40041821472395
75.0,44.721114428571425,0.3741718706567477,38043.01519501802,49.93374965253982
80.0,44.721114428571425,0.33177333464247244,33845.56012960477,46.54186677139779
85.0,44.721114428571425,0.29904458263625916,30605.413680989655,43.923566610900735
90.0,44.721114428571425,0.2923474144405435,29942.39402961381,43.387793155243486
95.0,44.721114428571425,0.31462396246724605,32147.77228425736,45.16991699737969
100.0,44.721114428571425,0.35592740724027583,36236.81331678731,48.47419257922206
105.0,44.721114428571425,0.40102565191028355,40701.53953911807,52.08205215282268
110.0,44.721114428571425,0.4371540993279806,44278.25583347008,54.97232794623845
115.0,44.721114428571425,0.45750896289988036,46293.38732708815,56.60071703199043
120.0,44.721114428571425,0.4606240036755856,46601.77636388297,56.849920294046846
125.0,44.721114428571425,0.44716823483662443,45269.65524882582,55.77345878692996
130.0,44.721114428571425,0.41640957178286736,42224.54760650387,53.31276574262939
135.0,44.721114428571425,0.3661267429553164,37246.547552576325,49.29013943642531
140.0,44.721114428571425,0.29742988274816073,30445.558392067913,43.79439061985286
145.0,44.721114428571425,0.21947792725969814,22728.314798710115,37.558234180775855
150.0,44.721114428571425,0.1473758750610457,15590.211631043525,31.790070004883656
155.0,44.721114428571425,0.09382848341292646,10289.019857879719,27.506278673034117
160.0,44.721114428571425,0.06239620479941461,7177.224275142046,24.99169638395317
165.0,44.721114428571425,0.04827295637664564,5779.022681287918,23.861836510131653
170.0,44.721114428571425,0.04478615811545762,5433.8296534303045,23.58289264923661
175.0,44.721114428571425,0.049524485597551626,5902.924074157611,23.96195884780413
180.0,44.721114428571425,0.06600886014120476,7534.8771539792715,25.280708811296382
185.0,44.721114428571425,0.10095914281785616,10994.95513896776,28.07673142542849
190.0,44.721114428571425,0.15919192956990721,16760.001027420814,32.73535436559258
195.0,44.721114428571425,0.23827173781784622,24588.902043966777,39.0617390254277
200.0,44.721114428571425,0.32589225761516166,33263.333503901005,46.07138060921294
205.0,44.721114428571425,0.4035363125142321,40950.09493890898,52.282905001138566
210.0,44.721114428571425,0.4558693634485304,46131.06698140451,56.46954907588243
215.0,44.721114428571425,0.478381076736032,48359.72659686716,58.27048613888256
220.0,44.721114428571425,0.47572260355732665,48096.53775217534,58.05780828458613
225.0,44.721114428571425,0.45303729725186187,45850.69242793432,56.24298378014895
230.0,44.721114428571425,0.410715842572321,41660.86841465978,52.857267405785684
235.0,44.721114428571425,0.3483391743936189,35485.57826496827,47.86713395148951
240.0,44.721114428571425,0.2719091834718184,27919.009163710023,41.75273467774547
245.0,44.721114428571425,0.19478866056421776,20284.07739585756,35.58309284513742
250.0,44.721114428571425,0.13089473213078623,13958.578480947837,30.4715785704629
255.0,44.721114428571425,0.08735914122684975,9648.554981458125,26.98873129814798
260.0,44.721114428571425,0.06326566276127998,7263.300613366719,25.0612530209024
265.0,44.721114428571425,0.054347682399253625,6380.4205575261085,24.347814591940292
270.0,44.721114428571425,0.05902848665368011,6843.820178714331,24.722278932294408
275.0,44.721114428571425,0.0815010026236666,9068.599259742994,26.52008020989333
280.0,44.721114428571425,0.1300240275738869,13872.378729814804,30.40192220591095
285.0,44.721114428571425,0.2110310346919956,21892.072434507565,36.88248277535965
290.0,44.721114428571425,0.3219877030124836,32876.78259823588,45.75901624099869
295.0,44.721114428571425,0.44794570011690243,45346.62431157334,55.83565600935219
300.0,44.721114428571425,0.5657103333771124,57005.32300433413,65.25682667016899
305.0,44.721114428571425,0.6538657389474103,65732.70815579362,72.30925911579283
310.0,44.721114428571425,0.7015570752401521,70454.15044877506,76.12456601921217
315.0,44.721114428571425,0.7105178195765457,71341.26413807803,76.84142556612366
320.0,44.721114428571425,0.6910787860560127,69416.79981954525,75.28630288448102
325.0,44.721114428571425,0.6560021699023301,65944.21482033067,72.4801735921864
330.0,44.721114428571425,0.6150411618582952,61889.07502397122,69.20329294866362
335.0,44.721114428571425,0.5726325049831219,57690.61799332907,65.81060039864975
340.0,44.721114428571425,0.5302943429718556,53499.13995421371,62.423547437748454
345.0,44.721114428571425,0.4908724519492221,49596.372742972984,59.26979615593777
350.0,44.721114428571425,0.4584329613508574,46384.863173734884,56.67463690806859
355.0,44.721114428571425,0.4326623569068239,43833.57333377557,54.612988552545914
360.0,44.721114428571425,0.40537723852664465,41132.34661413782,52.43017908213157
365.0,44.721114428571425,0.36597358019521,37231.38443932579,49.2778864156168
370.0,44.721114428571425,0.31126991022346845,31815.721112123378,44.90159281787747
375.0,44.721114428571425,0.24859653867216785,25611.05732854462,39.88772309377343
380.0,44.721114428571425,0.18893050695073021,19704.12018812229,35.11444055605842
385.0,44.721114428571425,0.13853446611870704,14714.912145751998,31.082757289496563
390.0,44.721114428571425,0.09754099604888207,10656.558608839325,27.803279683910567
395.0,44.721114428571425,0.06421000800552477,7356.790792546953,25.136800640441983
400.0,44.721114428571425,0.038180255716585995,4779.845315942013,23.05442045732688
0.0,49.69012714285714,0.2075103563275591,21543.52527642835,36.60082850620473
5.0,49.69012714285714,0.3044190362634314,31137.48459007971,44.35352290107451
10.0,49.69012714285714,0.39031029113863663,39640.71882272503,51.22482329109093
15.0,49.69012714285714,0.44341364835213326,44897.951186861195,55.47309186817066
20.0,49.69012714285714,0.45527304365784876,46072.031322127026,56.4218434926279
25.0,49.69012714285714,0.43502649281969313,44067.622789149624,54.80211942557545
30.0,49.69012714285714,0.4022913625564901,40826.84489309252,52.18330900451921
35.0,49.69012714285714,0.37463286141260776,38088.65327984817,49.970628913008625
40.0,49.69012714285714,0.3599842155722061,36638.43734164841,48.79873724577649
45.0,49.69012714285714,0.3585748392792584,36498.90908864658,48.68598714234067
50.0,49.69012714285714,0.3683964930947456,37471.25281637981,49.471719447579645
55.0,49.69012714285714,0.3861505323554557,39228.90270319011,50.89204258843645
60.0,49.69012714285714,0.4043704192534501,41032.67150609156,52.349633540276
65.0,49.69012714285714,0.41176696365568105,41764.92940191242,52.94135709245448
70.0,49.69012714285714,0.3996078992905208,40561.18202976156,51.96863194324166
75.0,49.69012714285714,0.3694893044939876,37579.44114490477,49.55914435951901
80.0,49.69012714285714,0.3355513018983663,34219.57888793826,46.8441041518693
85.0,49.69012714285714,0.3174404074675352,32426.600339285986,45.39523259740282
90.0,49.69012714285714,0.32736046886487896,33408.686417623016,46.18883750919032
95.0,49.69012714285714,0.3612971770218747,36768.420525165595,48.90377416174998
100.0,49.69012714285714,0.4025540335451246,40852.84932096733,52.204322683609966
105.0,49.69012714285714,0.43402699438480824,43968.67244409602,54.72215955078466
110.0,49.69012714285714,0.4474299164933338,45295.56173284005,55.79439331946671
115.0,49.69012714285714,0.4431888519558609,44875.696343630225,55.45510815646887
120.0,49.69012714285714,0.42515761251486484,43090.60363897162,54.01260900118919
125.0,49.69012714285714,0.39628846241898086,40232.5577794791,51.703076993518465
130.0,49.69012714285714,0.3570312343233904,36346.09219801565,48.56249874587123
135.0,49.69012714285714,0.3065537673427389,31348.822966931155,44.524301387419115
140.0,49.69012714285714,0.24674000022801681,25427.260022573664,39.73920001824135
145.0,49.69012714285714,0.1856783435947305,19382.15601587832,34.85426748757844
150.0,49.69012714285714,0.1355727407331313,14421.70133258,30.845819258650504
155.0,49.69012714285714,0.10524518301909438,11419.273118890344,28.419614641527552
160.0,49.69012714285714,0.09413666422323223,10319.52975809999,27.53093313785858
165.0,49.69012714285714,0.0939925355194451,10305.261016425065,27.519402841555607
170.0,49.69012714285714,0.09687394757580467,10590.520810004662,27.749915806064372
175.0,49.69012714285714,0.10220216935519733,11118.014766164535,28.176173548415786
180.0,49.69012714285714,0.11701251593895028,12584.239077956077,29.361001275116024
185.0,49.69012714285714,0.15014789708316098,15864.641811232937,32.011831766652875
190.0,49.69012714285714,0.2055562657750506,21350.070311730007,36.444501262004046
195.0,49.69012714285714,0.27870097522701825,28591.396547474807,42.29607801816146
200.0,49.69012714285714,0.3571756078191634,36360.38517409718,48.574048625533074
205.0,49.69012714285714,0.4254672546984461,43121.25821514616,54.037380375875685
210.0,49.69012714285714,0.47201425405583114,47729.41115152728,57.76114032446649
215.0,49.69012714285714,0.4934217660040506,49848.75483440101,59.47374128032405
220.0,49.69012714285714,0.4917871058204521,49686.92347622476,59.34296846563617
225.0,49.69012714285714,0.4684385833139605,47375.41974808209,57.47508666511684
230.0,49.69012714285714,0.42200124762959307,42778.12351532972,53.76009981036744
235.0,49.69012714285714,0.3533060543857656,35977.299384190796,48.26448435086125
240.0,49.69012714285714,0.27074735032467295,27803.987682142622,41.65978802597384
245.0,49.69012714285714,0.188903213728786,19701.418159149813,35.11225709830288
250.0,49.69012714285714,0.1212485829024841,13003.609707345926,29.699886632198726
255.0,49.69012714285714,0.07406746988812556,8332.67951892443,25.925397591050043
260.0,49.69012714285714,0.04637174161495674,5590.802419880717,23.709739329196537
265.0,49.69012714285714,0.03446630135922866,4412.163834563637,22.757304108738293
270.0,49.69012714285714,0.03706017766003495,4668.95758834346,22.964814212802796
275.0,49.69012714285714,0.058012382315887095,6743.225849272822,24.64099058527097
280.0,49.69012714285714,0.1053689994961893,11431.53095012274,28.429519959695142
285.0,49.69012714285714,0.18623704692048434,19437.46764512795,34.898963753638746
290.0,49.69012714285714,0.2991345575529601,30614.321197743047,43.930764604236806
295.0,49.69012714285714,0.42893785896979864,43464.84803801007,54.31502871758389
300.0,49.69012714285714,0.5500673814157133,55456.67076015562,64.00539051325707
305.0,49.69012714285714,0.6375283827111535,64115.3098884042,71.00227061689228
310.0,49.69012714285714,0.6780159958859988,68123.58359271388,74.2412796708799
315.0,49.69012714285714,0.6736172320539491,67688.10597334096,73.88937856431593
320.0,49.69012714285714,0.6378344044030205,64145.60603589903,71.02675235224164
325.0,49.69012714285714,0.5881798368838818,59229.80385150429,67.05438695071054
330.0,49.69012714285714,0.5388400100965842,54345.160999561835,63.10720080772674
335.0,49.69012714285714,0.49640112626210386,50143.71149994828,59.71209010096831
340.0,49.69012714285714,0.4615078787758981,46689.279998813916,56.92063030207185
345.0,49.69012714285714,0.4346277053040686,44028.14282510279,54.77021642432548
350.0,49.69012714285714,0.418354230755705,42417.06884481479,53.4683384604564
355.0,49.69012714285714,0.41212232557168166,41800.11023159648,52.96978604573453
360.0,49.69012714285714,0.4063801149690465,41231.63138193561,52.51040919752372
365.0,49.69012714285714,0.386425006328806,39256.07562655179,50.914000506304475
370.0,49.69012714285714,0.34422947547486193,35078.71807201133,47.53835803798896
375.0,49.69012714285714,0.2851415855304369,29229.016967513253,42.81132684243495
380.0,49.69012714285714,0.22207927334658326,22985.848061311743,37.76634186772666
385.0,49.69012714285714,0.1649466530261193,17329.71864958581,33.19573224208955
390.0,49.69012714285714,0.11669038590253848,12552.34820435131,29.335230872203077
395.0,49.69012714285714,0.07692031923061594,8615.111603830977,26.153625538449276
400.0,49.69012714285714,0.04578948353356035,5533.158869822474,23.663158682684827
0.0,54.65913985714286,0.20852421926976217,21643.897707706456,36.68193754158097
5.0,54.65913985714286,0.30159318363368265,30857.72517973458,44.12745469069461
10.0,54.65913985714286,0.3809520166044314,38714.24964383871,50.47616132835451
15.0,54.65913985714286,0.42770978042692803,43343.268262265876,54.21678243415424
20.0,54.65913985714286,0.43890535591477636,44451.63023556286,55.112428473182106
25.0,54.65913985714286,0.4287807649640365,43449.29573143961,54.30246119712292
30.0,54.65913985714286,0.41736176136010666,42318.81437465056,53.388940908808536
35.0,54.65913985714286,0.4159787867081226,42181.89988410414,53.27830293664981
40.0,54.65913985714286,0.4225506276339503,42832.51213576108,53.80405021071602
45.0,54.65913985714286,0.42941181084617086,43511.769273770915,54.352944867693665
50.0,54.65913985714286,0.433011344214371,43868.12307722273,54.64090753714968
55.0,54.65913985714286,0.43456077438541857,44021.516664156436,54.764861950833485
60.0,54.65913985714286,0.4337595387511156,43942.194336360444,54.70076310008925
65.0,54.65913985714286,0.4257929471220664,43153.50176508457,54.06343576976531
70.0,54.65913985714286,0.40597470578435374,41191.49587265102,52.4779764627483
75.0,54.65913985714286,0.3772733391829353,38350.0605791106,50.18186713463483
80.0,54.65913985714286,0.3530709466394201,35954.02371730259,48.24567573115361
85.0,54.65913985714286,0.3503872305015204,35688.335819650514,48.03097844012163
90.0,54.65913985714286,0.37645877860198307,38269.41908159632,50.11670228815865
95.0,54.65913985714286,0.42029232643143544,42608.940316712105,53.62338611451484
100.0,54.65913985714286,0.45915656873250404,46456.500304517904,56.732525498600324
105.0,54.65913985714286,0.47491011141534595,48016.10103011925,57.99280891322768
110.0,54.65913985714286,0.4641102987255236,46946.91957382684,57.12882389804189
115.0,54.65913985714286,0.4342222024278232,43987.9980403545,54.73777619422586
120.0,54.65913985714286,0.3940240493193221,40008.38088261289,51.521923945545765
125.0,54.65913985714286,0.34858089524600827,35509.508629354816,47.88647161968066
130.0,54.65913985714286,0.2998114043630373,30681.329031940695,43.984912349042986
135.0,54.65913985714286,0.2489771675234264,25648.739584819214,39.918173401874114
140.0,54.65913985714286,0.1996525391570448,20765.601376547438,35.972203132563585
145.0,54.65913985714286,0.15974097155311734,16814.356183758617,32.77927772424938
150.0,54.65913985714286,0.13902180523929664,14763.158718690367,31.12174441914373
155.0,54.65913985714286,0.14181748651098006,15039.931164587026,31.345398920878402
160.0,54.65913985714286,0.16117080622417587,16955.90981619341,32.89366449793407
165.0,54.65913985714286,0.1820141942846513,19019.405234180478,34.56113554277211
170.0,54.65913985714286,0.1926474841875886,20072.10093457127,35.41179873500709
175.0,54.65913985714286,0.1944303296204237,20248.602632421946,35.554426369633894
180.0,54.65913985714286,0.20022708365333747,20822.481281680408,36.018166692267
185.0,54.65913985714286,0.22338875953813364,23115.48719427523,37.87110076305069
190.0,54.65913985714286,0.26800907050400974,27532.897979896963,41.44072564032078
195.0,54.65913985714286,0.3277492744750876,33447.17817303367,46.21994195800701
200.0,54.65913985714286,0.3910479453407085,39713.746588730144,51.28383562725668
205.0,54.65913985714286,0.44692473714056885,45245.54897691632,55.75397897124551
210.0,54.65913985714286,0.48826869571029735,49338.60087531944,59.06149565682379
215.0,54.65913985714286,0.5118450043402065,51672.655429680446,60.94760034721652
220.0,54.65913985714286,0.5155867016047704,52043.083458872265,61.246936128381634
225.0,54.65913985714286,0.49622513094327464,50126.28796338419,59.69801047546197
230.0,54.65913985714286,0.4508481437395876,45633.96623021917,56.067851499167006
235.0,54.65913985714286,0.3816347408579836,38781.839344940374,50.53077926863869
240.0,54.65913985714286,0.2984333260571174,30544.899279654626,43.8746660845694
245.0,54.65913985714286,0.2154721972007247,22331.747522871745,37.23777577605797
250.0,54.65913985714286,0.14478792190686457,15334.004268779592,31.583033752549166
255.0,54.65913985714286,0.09208400670422894,10116.316663718664,27.366720536338313
260.0,54.65913985714286,0.05749926838960013,6692.427570570413,24.59994147116801
265.0,54.65913985714286,0.03929199026996051,4889.90703672609,23.14335922159684
270.0,54.65913985714286,0.03754975137290686,4717.425385917779,23.003980109832547
275.0,54.65913985714286,0.0563073811759778,6574.430736421802,24.504590494078222
280.0,54.65913985714286,0.10288693962448048,11185.807022823567,28.23095516995844
285.0,54.65913985714286,0.18337082230926516,19153.71140861725,34.66966578474121
290.0,54.65913985714286,0.29533826142912156,30238.487881483034,43.627060914329725
295.0,54.65913985714286,0.42298343361305346,42875.35992769229,53.838674689044275
300.0,54.65913985714286,0.5404530362391133,54504.85058767222,63.23624289912907
305.0,54.65913985714286,0.6229123468672788,62668.3223398606,69.83298774938231
310.0,54.65913985714286,0.6572469612706505,66067.4491657944,72.57975690165205
315.0,54.65913985714286,0.6452887083424509,64883.58212590264,71.62309666739607
320.0,54.65913985714286,0.6003176936399005,60431.45167035015,68.02541549119204
325.0,54.65913985714286,0.5410646806236706,54565.403381743396,63.28517444989365
330.0,54.65913985714286,0.48483923272086404,48999.08403936554,58.78713861766912
335.0,54.65913985714286,0.441520463014742,44710.525838459456,55.32163704117936
340.0,54.65913985714286,0.41303155749772075,41890.12419227436,53.04252459981766
345.0,54.65913985714286,0.39910303255748697,40511.20022319121,51.92824260459896
350.0,54.65913985714286,0.40127341937522376,40726.06851814715,52.1018735500179
355.0,54.65913985714286,0.41797489084591305,42379.514193745395,53.43799126767304
360.0,54.65913985714286,0.436990513696674,44262.060855970725,54.95924109573392
365.0,54.65913985714286,0.43851602476885665,44413.08645211681,55.08128198150853
370.0,54.65913985714286,0.40935733631092136,41526.376294781214,52.74858690487371
375.0,54.65913985714286,0.35289048649674304,35936.15816317756,48.23123891973944
380.0,54.65913985714286,0.28384057117342065,29100.216546168645,42.70724569387365
385.0,54.65913985714286,0.2156087492920625,22345.266179914186,37.248699943365
390.0,54.65913985714286,0.15434333787071708,16279.99044920099,32.347467029657366
395.0,54.65913985714286,0.10206643931277282,11104.577491964508,28.165315145021825
400.0,54.65913985714286,0.06064893241728414,7004.24430931113,24.85191459338273
0.0,59.62815257142857,0.21413954482743577,22199.81493791614,37.13116358619486
5.0,59.62815257142857,0.30715543207050805,31408.387774980296,44.57243456564065
10.0,59.62815257142857,0.3843387583319498,39049.53707486303,50.74710066655598
15.0,59.62815257142857,0.4278011093307057,43352.309823739866,54.22408874645646
20.0,59.62815257142857,0.4377598937307734,44338.22947934657,55.020791498461875
25.0,59.62815257142857,0.432275597124072,43795.284115283124,54.58204776992576
30.0,59.62815257142857,0.43274896229795545,43842.14726749759,54.61991698383643
35.0,59.62815257142857,0.44738646035598606,45291.25957524262,55.790916828478885
40.0,59.62815257142857,0.46779193009394315,47311.40107930037,57.423354407515454
45.0,59.62815257142857,0.4807116396858338,48590.45232889755,58.4569311748667
50.0,59.62815257142857,0.4809286189965154,48611.93328065502,58.47428951972123
55.0,59.62815257142857,0.47209037861661735,47736.947483045114,57.76723028932939
60.0,59.62815257142857,0.4583994143815297,46381.54202377144,56.67195315052238
65.0,59.62815257142857,0.43947774928291844,44508.29717900893,55.15821994263347
70.0,59.62815257142857,0.4137735574891587,41963.582191426714,53.101884599132696
75.0,59.62815257142857,0.3855528374878383,39169.73091129599,50.844226999027065
80.0,59.62815257142857,0.36749232404146953,37381.74008010548,49.39938592331757
85.0,59.62815257142857,0.3739676494503521,38022.79729558486,49.91741195602817
90.0,59.62815257142857,0.4080241520286076,41394.39105083215,52.641932162288605
95.0,59.62815257142857,0.45411070279855703,45956.95957705715,56.328856223884564
100.0,59.62815257142857,0.4866973193037623,49183.03461107247,58.935785544300984
105.0,59.62815257142857,0.48843306816364995,49354.873748201346,59.074645453091996
110.0,59.62815257142857,0.45982822485037383,46522.994260187006,56.78625798802991
115.0,59.62815257142857,0.41270944789952185,41858.23534205266,53.016755831961746
120.0,59.62815257142857,0.3582237023893104,36464.14653654173,48.65789619114483
125.0,59.62815257142857,0.30214497839356286,30912.352860962725,44.171598271485024
130.0,59.62815257142857,0.24755251509210752,25507.698994118644,39.8042012073686
135.0,59.62815257142857,0.19835159962693727,20636.80836306679,35.86812797015498
140.0,59.62815257142857,0.16116909204664193,16955.74011261755,32.89352736373135
145.0,59.62815257142857,0.1456353459854267,15417.899252557245,31.650827678834137
150.0,59.62815257142857,0.16069755445190612,16909.057890738706,32.85580435615249
155.0,59.62815257142857,0.20616408544392278,21410.244458948357,36.49312683551382
160.0,59.62815257142857,0.26625717000765936,27359.45983075828,41.30057360061275
165.0,59.62815257142857,0.3150835069964249,32193.267192646064,45.20668055971399
170.0,59.62815257142857,0.3340115684723169,34067.14527875937,46.72092547778535
175.0,59.62815257142857,0.32618827915682774,33292.63963652594,46.09506233254622
180.0,59.62815257142857,0.31303540796909557,31990.505388940463,45.042832637527646
185.0,59.62815257142857,0.3158256354035668,32266.737904953112,45.266050832285345
190.0,59.62815257142857,0.34097733099951455,34756.75576895194,47.278186479961164
195.0,59.62815257142857,0.3811545879171593,38734.30420379877,50.492367033372744
200.0,59.62815257142857,0.4258780015627798,43161.9221547152,54.07024012502238
205.0,59.62815257142857,0.46864798338256386,47396.150354873826,57.491838670605105
210.0,59.62815257142857,0.5062191307653852,51115.69394577313,60.49753046123081
215.0,59.62815257142857,0.5346556757952852,53930.911903733235,62.77245406362282
220.0,59.62815257142857,0.5474357372166251,55196.137984445886,63.79485897733001
225.0,59.62815257142857,0.5372461562537711,54187.36946912335,62.979692500301695
230.0,59.62815257142857,0.5000960498520027,50509.50893534827,60.00768398816022
235.0,59.62815257142857,0.43868849275626626,44430.160782870356,55.0950794205013
240.0,59.62815257142857,0.36214810864493074,36852.66275584814,48.97184869159446
245.0,59.62815257142857,0.2820312600944262,28921.094749348194,42.562500807554095
250.0,59.62815257142857,0.20789052419349507,21581.161895156012,36.63124193547961
255.0,59.62815257142857,0.14558459607045734,15412.875010975276,31.64676768563659
260.0,59.62815257142857,0.09827650833726971,10729.374325389701,27.862120666981575
