x_um,y_um,voltage_v,jx_a_m2,jy_a_m2,jmag_a_m2,joule_w_m3,temperature_k
84.99999999999999,9.938025428571429,0.003250438718599982,-242095.4645331651,-13426018.511882573,13428201.044643363,3206348446.8340774,293.23150690546436
89.99999999999999,9.938025428571429,0.0032738193071376667,-346850.29637835856,-13698689.78806162,13703080.202554515,3306086905.507631,293.23204037261274
94.99999999999999,9.938025428571429,0.0033115965412997377,-542714.4063103843,-13812400.008842308,13823058.016628731,3393798850.120511,293.23277007365726
99.99999999999999,9.938025428571429,0.003370353521398295,-754319.885442306,-13752303.411331287,13772975.263423944,3463211096.567622,293.2337944542103
104.99999999999999,9.938025428571429,0.0034495114021288213,-901798.1303678594,-13613712.342234634,13643548.05778345,3524832691.011979,293.2350937431232
109.99999999999999,9.938025428571429,0.0035413650022298143,-951378.031447869,-13547703.75015065,13581067.596495042,3601620605.3465786,293.23653174561287
114.99999999999999,9.938025428571429,0.0036355552609466935,-923585.8256848915,-13616063.385477353,13647351.13107093,3701067712.827174,293.23792362819637
119.99999999999999,9.938025428571429,0.0037251625184217185,-856665.8225120772,-13688227.672741426,13715008.317615576,3786517695.397832,293.23912015634176
125.0,9.938025428571429,0.0038082548722568345,-768995.9935818942,-13523555.507379064,13545401.74373974,3792175517.955425,293.2400292207103
130.0,9.938025428571429,0.0038843323680549245,-654733.1537870902,-12946740.7894187,12963285.56235131,3668931639.9861937,293.2405724038704
135.0,9.938025428571429,0.003951409653030819,-512063.66091038473,-11906080.688369012,11917087.167205686,3403217212.2046657,293.2406530569999
140.0,9.938025428571429,0.0040072192353990356,-365026.0105590821,-10408262.698429687,10414661.606980205,3000056648.7227845,293.2401830239031
145.0,9.938025428571429,0.00405251986476985,-250699.39119356612,-8504531.355082575,8508225.652527528,2476790733.9264355,293.2391414813113
150.0,9.938025428571429,0.004093119929624735,-190146.56420969276,-6370360.441971074,6373197.61787681,1883695505.3557544,293.23762552419294
155.0,9.938025428571429,0.004140831208523394,-177365.11774126702,-4319795.290712686,4323434.946735625,1309467739.6799734,293.2358927068849
160.0,9.938025428571429,0.0042175534067506034,-192636.69082750473,-2667369.2828791565,2674316.3212118787,844868709.8753647,293.23438703093836
165.0,9.938025428571429,0.004368726191803001,-215219.88296414592,-1568466.9219266563,1583163.9470380761,539405313.4450105,293.2336687230064
169.99999999999997,9.938025428571429,0.004681403777388989,-226675.50700692114,-1000249.6673982369,1025612.5889472732,395192733.9191617,293.23421970783346
175.0,9.938025428571429,0.005221588536821282,-244914.71041413996,-884038.6329810962,917337.1899036511,404433896.9520061,293.236295130786
179.99999999999997,9.938025428571429,0.00586019392481541,-299655.0279409193,-1218102.798470745,1254419.2135855278,597153972.4830681,293.2399227802787
185.0,9.938025428571429,0.006360407209726435,-347140.4661378946,-2075524.3889767965,2104354.5310778646,1018312849.2319648,293.24488465429204
189.99999999999997,9.938025428571429,0.006659624449021628,-329267.92697496957,-3514386.6466484247,3529777.7366110682,1700964226.1937025,293.2506480795445
195.0,9.938025428571429,0.006810582827816562,-227206.67802266317,-5448272.361835411,5453007.849185411,2610018011.862611,293.256423237073
199.99999999999997,9.938025428571429,0.006859345770108404,-27485.4305828423,-7577746.564119244,7577796.410495292,3602743392.9979544,293.26142022694665
205.0,9.938025428571429,0.006827852420262466,270171.7109603181,-9499666.029405557,9503507.111779585,4487975088.6790905,293.2650896671301
209.99999999999997,9.938025428571429,0.006724897697106327,628369.7159199525,-10904425.582786484,10922515.543152763,5119627092.608708,293.2671806642759
215.0,9.938025428571429,0.006557804826804419,972924.6395491489,-11665488.548506584,11705990.151609564,5431758009.549663,293.2676950828135
219.99999999999997,9.938025428571429,0.006338677139844885,1231771.9867677141,-11785485.735909184,11849680.85049992,5412298232.40753,293.26682827926135
225.0,9.938025428571429,0.006082326402683171,1383245.7625531354,-11354798.4637935,11438741.932266345,5095568400.047776,293.26489169213556
229.99999999999997,9.938025428571429,0.005799206840602627,1468344.9697095063,-10593044.640321372,10694327.080368945,4589110836.671001,293.2622125146993
235.0,9.938025428571429,0.005492285931991178,1550314.1571044174,-9839731.070646962,9961113.468301302,4057732655.1667657,293.2590575006956
239.99999999999997,9.938025428571429,0.005164286196934223,1657202.8137508312,-9403754.672124473,9548660.801358823,3638170788.9114103,293.2556294229687
245.0,9.938025428571429,0.004830060444452545,1753366.4129553505,-9399959.783787262,9562088.564476788,3368134165.1655755,293.2521270931709
250.0,9.938025428571429,0.004517458479880141,1756862.5640557487,-9718899.066645019,9876414.58914185,3199583705.24461,293.24878879116136
254.99999999999997,9.938025428571429,0.004252942311630545,1595730.5814456798,-10099154.551295167,10224445.155582128,3056996737.7108545,293.24585361058075
260.0,9.938025428571429,0.004050146275332921,1260509.4256497987,-10236185.725200018,10313504.846216954,2878751271.5336127,293.24349415684753
265.0,9.938025428571429,0.003911301483665924,813540.6059999204,-9940755.967257751,9973990.050034204,2642581628.7888627,293.24181063468836
270.0,9.938025428571429,0.003833724047077087,359266.058527367,-9290091.359606743,9297035.525943184,2382903985.2835627,293.2408762362636
274.99999999999994,9.938025428571429,0.003812111953899819,-3029.2680080749665,-8609179.549077645,8609180.082024155,2175565045.317562,293.24074894080456
280.0,9.938025428571429,0.0038346145149712996,-219702.86433064466,-8250021.92183958,8252946.810650649,2088693177.3400502,293.24139792513114
285.0,9.938025428571429,0.003879584073609422,-283531.54542083293,-8368083.854470286,8372885.854512469,2141774262.8951197,293.2426112609784
