x_um,y_um,contact_factor,electrical_contact_factor,thermal_contact_factor,sigma_s_m,k_w_mk
215.0,4.969012714285714,0.12958863796991338,0.12958863796991338,0.14463720152136736,13045.904933194346,31.57097612170939
220.0,4.969012714285714,0.1622974720535711,0.1622974720535711,0.15589880559840444,16313.517458151751,32.471904447872355
225.0,4.969012714285714,0.1764307208561246,0.1764307208561246,0.1598443264964567,17725.42901352685,32.78754611971654
230.0,4.969012714285714,0.16887497179465158,0.16887497179465158,0.1576176572707682,16970.609682285693,32.60941258166146
235.0,4.969012714285714,0.14672665206075855,0.14672665206075855,0.15410916162720936,14757.99254086978,32.32873293017675
240.0,4.969012714285714,0.12169221080801114,0.12169221080801114,0.15547506895918292,12257.051859720314,32.438005516734634
245.0,4.969012714285714,0.10137394141540142,0.10137394141540142,0.16481787915338286,10227.256747398602,33.18543033227063
250.0,4.969012714285714,0.08555319911468251,0.08555319911468251,0.180045589297217,8646.764591556783,34.40364714377736
255.0,4.969012714285714,0.07001340856904124,0.07001340856904124,0.19506257358890045,7094.33951604722,35.605005887112036
260.0,4.969012714285714,0.05269600737319084,0.05269600737319084,0.20284149894069467,5364.331136581765,36.22731991525558
265.0,4.969012714285714,0.03606070020140871,0.03606070020140871,0.19925775528846965,3702.4639501207303,35.940620423077576
270.0,4.969012714285714,0.02508185577930535,0.02508185577930535,0.18621757432744765,2605.6773923526043,34.89740594619581
275.0,4.969012714285714,0.02449498017877745,0.02449498017877745,0.1711614952285805,2547.048519859867,33.69291961828644
280.0,4.969012714285714,0.03760185935877349,0.03760185935877349,0.16221225274353437,3856.4257499414716,32.97698021948275
285.0,4.969012714285714,0.0658539720370697,0.0658539720370697,0.16315331452852433,6678.811806503263,33.05226516228195
290.0,4.969012714285714,0.10820330177354116,0.10820330177354116,0.17283105681564215,10909.509847176761,33.826484545251375
295.0,4.969012714285714,0.1610773274031948,0.1610773274031948,0.1884642775059276,16191.625007579161,35.077142200474206
300.0,4.969012714285714,0.2199677259185398,0.2199677259185398,0.2087468919628328,22074.775819262126,36.69975135702663
305.0,4.969012714285714,0.2814658003360171,0.2814658003360171,0.23416201752663002,28218.43345356811,38.7329614021304
310.0,4.969012714285714,0.3435689492591091,0.3435689492591091,0.2651452292220759,34422.538030985,41.21161833776607
315.0,4.969012714285714,0.4038889169329894,0.4038889169329894,0.3000335799450625,40448.50280160564,44.002686395605004
320.0,4.969012714285714,0.45757382709786726,0.45757382709786726,0.3341827625285243,45811.62532707694,46.73462100228194
325.0,4.969012714285714,0.4971178597421863,0.4971178597421863,0.3608336210756306,49762.07418824441,48.86668968605045
330.0,4.969012714285714,0.5149093489012616,0.5149093489012616,0.3736812069835638,51539.443955236035,49.894496558685105
335.0,4.969012714285714,0.5070515808565078,0.5070515808565078,0.3699728767479576,50754.45292756513,49.5978301398366
340.0,4.969012714285714,0.4754894072723617,0.4754894072723617,0.3520348655030764,47601.39178650894,48.16278924024611
345.0,4.969012714285714,0.4269869711962079,0.4269869711962079,0.32611593614319995,42755.998422501165,46.089274891456
350.0,4.969012714285714,0.3704840707249585,0.3704840707249585,0.2995969304784264,37111.35866542335,43.96775443827411
355.0,4.969012714285714,0.3149842891092993,0.3149842891092993,0.2784051472543752,31566.930482019,42.27241178035001
360.0,4.969012714285714,0.2681156356899637,0.2681156356899637,0.26545527990625073,26884.752005427374,41.23642239250006
365.0,4.969012714285714,0.23404339365148744,0.23404339365148744,0.25978803460776984,23480.935025783594,40.783042768621584
370.0,4.969012714285714,0.21085563905639895,0.21085563905639895,0.25620189172931107,21164.478341734255,40.49615133834489
375.0,4.969012714285714,0.19048686148266786,0.19048686148266786,0.24641533570602117,19129.63746211852,39.7132268564817
380.0,4.969012714285714,0.16376332298182997,0.16376332298182997,0.22290179775810381,16459.955965884816,37.832143820648305
385.0,4.969012714285714,0.1275190529816726,0.1275190529816726,0.18385972936036832,12839.153392869093,34.70877834882947
390.0,4.969012714285714,0.08694862739159966,0.08694862739159966,0.1352073571561991,8786.167876420806,30.81658857249593
395.0,4.969012714285714,0.05090971531546001,0.05090971531546001,0.08730882528896876,5185.880560014454,26.9847060231175
400.0,4.969012714285714,0.025332033934641937,0.025332033934641937,0.04900907730441431,2630.6701900707294,23.920726184353146
0.0,9.938025428571429,0.1476941671894125,0.1476941671894125,0.11190682947442569,14854.647302222309,28.952546357954056
5.0,9.938025428571429,0.22150317894893076,0.22150317894893076,0.17240013567311346,22228.167576998185,33.79201085384908
10.0,9.938025428571429,0.28934741831870525,0.28934741831870525,0.23513119478211753,29005.807090038656,38.8104955825694
15.0,9.938025428571429,0.33257124920706094,0.33257124920706094,0.2892628302469212,33323.86779578539,43.14102641975369
20.0,9.938025428571429,0.3426427629016446,0.3426427629016446,0.3296910201897745,34330.01201387429,46.37528161518196
25.0,9.938025428571429,0.32707338315337814,0.32707338315337814,0.35961334194762384,32774.630977022476,48.76906735580991
30.0,9.938025428571429,0.3036272907368358,0.3036272907368358,0.3860098200449461,30432.366344609898,50.88078560359569
35.0,9.938025428571429,0.2877257735156534,0.2877257735156534,0.4124659170377349,28843.80477421378,52.99727336301879
40.0,9.938025428571429,0.28481167040339445,0.28481167040339445,0.43661892520471535,28552.685873299106,54.929514016377226
45.0,9.938025428571429,0.2925072460724626,0.2925072460724626,0.4536026278132614,29321.473882639013,56.28821022506091
50.0,9.938025428571429,0.30577484472214245,0.30577484472214245,0.46021045368698915,30646.90698774203,56.81683629495913
55.0,9.938025428571429,0.3184372225923043,0.3184372225923043,0.4560487316195987,31911.8785369712,56.483898529567895
60.0,9.938025428571429,0.32370817313698463,0.32370817313698463,0.4434608056625562,32438.446496384764,55.476864453004495
65.0,9.938025428571429,0.3177169853095898,0.3177169853095898,0.42784523331735735,31839.92683242802,54.22761866538859
